10,137,4,877889186
10,275,4,877888677
10,1,4,877888877
10,705,4,877892050
10,93,4,877892160
10,699,4,877893020
10,273,4,877888613
10,162,4,877892210
10,474,4,877886783
10,489,4,877892210
10,530,4,877892210
10,357,5,877889186
11,291,4,891902815
11,69,3,891904270
11,9,5,891902970
11,549,4,891904617
11,504,3,891905856
11,433,4,891905003
11,173,5,891904920
11,733,4,891904413
11,238,3,891905032
11,737,4,891904789
11,190,3,891904174
11,110,3,891905324
11,213,4,891906389
11,517,2,891905222
11,356,4,891906327
11,735,3,891904300
11,752,4,891902157
11,659,5,891904920
11,237,4,891903005
11,723,5,891904637
11,383,2,891905555
11,724,3,891904551
11,15,5,891903067
11,367,3,891905058
11,40,3,891905279
11,107,4,891903276
11,401,3,891905324
11,286,5,891901606
11,740,4,891903067
11,8,4,891904949
11,123,3,891902745
11,603,4,891905783
11,399,3,891905279
11,720,1,891904717
11,524,4,891904949
11,47,4,891904551
12,196,5,879959553
12,127,4,879959488
12,15,5,879959670
12,170,4,879959374
12,82,4,879959610
12,591,5,879959212
12,215,4,879959553
12,735,5,879960826
12,276,4,879959488
12,392,4,879959025
13,814,5,886302261
13,334,1,886952467
13,554,2,882397833
13,137,5,882139804
13,347,5,885185824
13,322,3,882140792
13,341,2,886952422
13,235,2,882141841
13,175,4,882139717
13,393,3,882141617
13,25,1,882141686
13,218,1,882396869
13,292,5,882140867
13,525,5,882140624
13,918,3,892524090
13,29,2,882397833
13,358,3,881515521
13,178,4,882139829
13,908,1,886302385
13,476,2,882141997
13,781,3,882399528
13,904,1,892015178
13,834,1,882397068
13,585,4,882141814
13,915,5,892015023
13,167,4,882141659
13,685,5,882397582
13,191,3,881515193
13,143,1,882140205
13,440,1,882397040
13,170,5,882139774
13,898,1,884538403
13,132,4,882140002
13,810,5,882398076
13,767,1,882397011
13,68,3,882397741
13,837,4,882139717
13,509,5,882140691
13,755,3,882399014
13,876,2,881515521
13,553,2,882399419
13,590,2,882397068
13,860,1,882396984
13,875,1,881515613
13,463,5,882140318
13,377,1,882399219
13,805,4,882141458
13,564,1,882396913
13,385,3,882397502
13,33,5,882397581
13,22,4,882140487
13,573,3,882396955
13,24,1,882397741
13,510,5,882139717
13,631,3,882140624
13,847,4,882139937
13,313,4,882774047
13,294,2,881514683
13,444,4,882396984
13,896,5,891036745
13,483,5,882139774
13,785,3,882141924
13,769,3,882397040
13,770,4,882397581
13,867,5,882399615
13,91,2,882398724
13,737,4,882399615
13,760,1,882396914
13,394,2,882399615
13,194,5,882141458
13,237,5,882140285
13,889,3,892015236
13,736,4,882399528
13,596,3,882398691
13,349,1,892387807
13,568,3,882140552
13,656,5,882139746
13,299,3,881515698
13,11,1,882397146
13,477,4,882398934
13,667,1,882397040
13,346,4,883670552
13,269,2,889292060
13,69,4,884538766
13,53,1,882396955
13,887,5,882140867
13,491,4,882140166
13,12,5,881515011
13,518,4,882140252
13,603,4,884538571
13,597,3,882397650
13,457,1,883670785
13,467,5,882140588
13,61,4,882140552
13,907,1,884538485
13,21,3,882399040
13,679,4,882397650
13,862,3,882399074
13,443,4,882140588
13,370,1,882396984
13,158,1,882142057
13,624,5,882398691
13,897,1,886952422
13,758,1,882397084
13,791,5,882141686
13,82,2,882397503
13,405,2,882397742
13,472,5,882398327
13,866,3,882141814
13,768,4,882398724
13,391,3,882398255
13,233,4,882397650
13,307,2,881514684
13,382,1,882140624
13,100,5,882140166
13,829,3,882398385
13,398,2,882398410
13,261,1,883670785
13,816,1,882396983
13,58,4,882139966
13,526,3,882141053
13,198,3,881515193
13,215,5,882140588
13,836,2,882139746
13,14,4,884538727
13,892,3,882774224
13,451,1,882141872
14,175,5,879119497
14,523,4,879119497
14,25,2,876965165
14,181,5,889666215
14,357,2,890881294
14,792,5,879119651
14,509,5,890881521
14,813,2,880929564
14,7,5,876965061
14,920,4,880929745
14,121,3,876965061
14,242,4,876964570
14,19,5,880929651
14,313,2,890880970
14,151,5,876964725
14,302,5,890880970
14,427,5,890881433
14,408,5,879119348
14,240,5,880929697
14,923,5,890881294
15,25,3,879456204
15,678,1,879455311
15,927,4,879456381
15,328,3,879455192
15,137,4,879455939
15,283,4,879455505
15,924,3,879456204
15,257,4,879455821
15,289,3,879455262
15,9,4,879455635
15,222,3,879455730
15,459,5,879455562
15,405,2,879455957
15,249,1,879455764
15,285,4,879455635
15,744,4,879455789
15,932,1,879456465
15,322,3,879455262
15,933,1,879456447
15,938,3,879455233
15,929,1,879456168
16,4,5,877726390
16,476,3,877720437
16,161,5,877726390
16,693,4,877721905
16,182,5,877719863
16,692,4,877719158
16,302,5,877716993
16,770,3,877724979
16,51,4,877726390
16,208,5,877727054
16,228,5,877720733
16,606,4,877721071
16,209,5,877722736
16,174,5,877719504
16,939,4,877717833
16,230,5,877720813
16,944,1,877727122
16,629,4,877720437
16,202,5,877724726
16,940,2,877721236
16,531,5,877722736
16,8,5,877722736
16,404,5,877728417
16,735,3,877720186
16,418,5,877724727
16,191,5,877719454
16,480,5,877720297
16,233,5,877727054
17,100,4,885272520
17,125,1,885272538
17,245,2,885166209
17,323,1,885166256
17,286,3,885165619
18,430,4,880130155
18,22,5,880130640
18,72,3,880132252
18,187,5,880130393
18,921,5,880132437
18,965,4,880132012
18,951,3,880129595
18,610,4,880130861
18,582,5,880131450
18,185,3,880129388
18,964,3,880132252
18,136,5,880129421
18,275,5,880129421
18,960,4,880131004
18,52,5,880130680
18,25,3,880131591
18,45,5,880130739
18,378,3,880131804
18,186,4,880131699
18,709,5,880131028
18,956,5,880131525
18,214,4,880132078
18,208,4,880131004
18,699,5,880130802
18,142,4,880131173
18,209,4,880130861
18,630,3,880132188
18,526,4,880131407
18,393,3,880130930
18,443,3,880130193
18,177,3,880131297
18,493,5,880132437
18,12,5,880129991
18,523,4,880130393
18,64,5,880132501
18,970,3,880131591
18,962,4,880131631
18,181,3,880131631
18,137,5,880132437
18,100,5,880130065
18,213,5,880131201
18,588,4,880131201
18,125,3,880131004
18,504,5,880129940
18,132,5,880132437
18,189,5,880129816
18,95,4,880131297
18,157,3,880131849
18,196,3,880131297
18,83,5,880129877
18,8,5,880130802
18,654,4,880130110
18,660,5,880130930
18,234,3,880131106
18,474,4,880129731
18,32,2,880132129
19,325,4,885412251
19,692,3,885412840
19,211,4,885412840
19,382,3,885412840
20,496,5,879669244
20,252,4,879669697
20,423,2,879669313
20,118,4,879668442
20,1,3,879667963
20,678,4,879667684
20,121,3,879668227
20,22,5,879669339
20,210,4,879669065
21,441,3,874951761
21,453,2,874951797
21,930,1,874951482
21,100,5,874951292
21,984,1,874951040
21,990,2,874951039
21,118,1,874951382
21,928,3,874951616
21,619,2,874951416
21,294,3,874951616
21,742,3,874951617
21,273,4,874951349
21,561,1,874951761
21,244,4,874951349
21,706,2,874951695
21,628,3,874951616
21,121,1,874951416
21,688,1,874950972
21,322,3,874951005
21,559,1,874951761
21,665,3,874951858
21,298,5,874951382
21,977,2,874951416
21,671,5,874951657
21,408,5,874951188
21,565,3,874951898
21,379,3,874951820
21,976,1,874951483
21,859,2,874951859
21,326,5,874950889
21,261,1,874951006
21,858,1,874951858
21,678,2,874951005
21,240,4,874951245
21,288,3,874950932
21,547,2,874951292
22,226,4,878888145
22,411,1,878887277
22,184,5,878887869
22,208,5,878886607
22,405,1,878888067
22,4,5,878886571
22,791,1,878887227
22,526,4,878888026
22,502,4,878886647
22,174,5,878887765
22,209,4,878886518
22,250,5,878888251
22,1001,1,878886647
22,385,4,878887869
22,568,4,878887810
22,181,5,878887765
22,731,3,878887116
22,230,4,878888026
22,948,1,878887553
22,433,3,878886479
22,523,5,878886845
22,17,4,878886682
22,932,1,878887277
22,840,4,878888184
22,407,3,878886845
22,665,1,878888145
23,144,3,874785926
23,528,4,874786974
23,79,4,874785957
23,214,3,874785701
23,83,4,874785926
23,423,3,874786488
23,380,5,874787774
23,250,4,874784338
23,1005,3,874787647
23,432,4,884550048
23,472,2,874784972
23,188,3,877817151
23,463,4,874785843
23,109,3,874784466
23,747,3,874786903
23,102,3,874785957
23,95,4,874786220
23,258,5,876785704
23,124,5,874784440
23,19,4,874784466
23,629,4,874786098
23,603,4,874785448
23,195,4,874786993
23,597,3,874785024
23,642,3,874785843
23,512,5,874785843
23,181,4,874784337
23,151,3,874784668
23,381,4,874787350
23,961,5,874785165
24,191,5,875323003
24,176,5,875323595
24,12,5,875323711
24,727,3,875322727
24,11,5,875323100
24,127,5,875323879
24,238,5,875323274
24,129,3,875246185
24,662,5,875323440
24,153,4,875323368
24,56,4,875323240
24,518,4,875323552
24,178,5,875323676
25,183,4,885852008
25,408,5,885852920
25,133,3,885852381
25,432,2,885852443
25,116,4,885853335
25,463,4,885852529
25,929,4,885852178
25,239,4,885853415
25,495,4,885852862
25,82,4,885852150
25,98,5,885853415
25,615,5,885852611
25,204,5,885853415
25,968,4,885852218
25,135,3,885852059
25,114,5,885852218
26,455,3,891371506
26,1016,3,891377609
26,471,2,891371676
26,117,3,891351590
26,322,3,891349122
26,246,4,891351590
26,276,4,891386369
26,926,2,891385692
26,122,1,891380200
26,148,3,891377540
26,181,4,891386369
26,315,3,891347400
26,1,3,891350625
26,683,3,891350372
26,129,4,891350566
26,760,1,891383899
26,125,4,891371676
26,269,4,891347478
26,283,3,891371437
26,302,5,891386368
26,840,2,891386049
27,246,4,891542897
27,121,4,891543191
27,244,3,891543222
27,930,2,891543222
27,118,3,891543222
28,895,4,882826398
28,70,4,881961311
28,447,3,881961532
28,196,4,881956081
28,229,2,881961393
28,28,4,881956853
28,95,3,881956917
28,322,2,881955343
28,294,3,881954915
28,230,4,881961393
28,672,3,881961728
28,800,4,881961904
28,380,4,881961394
28,174,5,881956334
28,7,5,881961531
28,145,3,881961904
29,312,4,882821705
29,294,4,882820730
29,180,4,882821989
29,657,4,882821942
29,269,4,882820897
29,259,4,882821044
29,748,2,882821558
30,286,5,885941156
30,7,4,875140648
30,678,2,885942002
30,780,4,875060217
30,231,2,875061066
30,28,4,885941321
30,403,2,875061066
30,161,4,875060883
30,1007,5,885941156
31,498,4,881548111
31,124,4,881548110
31,328,2,881547746
31,302,4,881547719
31,299,4,881547814
31,268,3,881547746
31,1019,5,881548082
32,222,3,883717600
32,257,4,883717537
32,1016,1,883718121
32,475,5,883717766
32,313,4,883709840
32,50,4,883717521
32,245,2,883710047
32,249,4,883717645
33,328,4,891964187
33,751,4,891964188
33,333,4,891964259
33,348,4,891964404
33,895,3,891964187
34,1024,5,888602618
34,242,5,888601628
34,690,4,888602513
34,332,5,888602742
35,678,3,875459017
35,321,3,875458970
35,266,3,875458941
35,322,3,875459017
35,328,3,875459046
36,358,5,882157581
36,333,4,882157227
36,873,3,882157386
36,882,5,882157581
37,68,5,880915902
37,833,4,880915565
37,546,3,880915565
37,172,4,880930072
37,665,3,880916046
37,7,4,880915528
37,363,3,880915711
37,948,4,880915407
37,22,5,880915810
37,55,3,880915942
37,231,2,880916046
38,406,2,892434251
38,234,5,892431607
38,444,1,892433912
38,401,3,892434585
38,356,2,892430309
38,78,5,892433062
38,118,5,892431151
38,95,5,892430094
38,122,1,892434801
38,447,5,892434430
38,94,5,892432030
38,252,5,892429567
38,70,5,892432424
38,127,2,892429460
38,410,3,892432750
38,780,4,892434217
38,672,3,892434800
38,1034,1,892433062
38,404,5,892431586
38,433,5,892433771
38,393,5,892430282
38,465,5,892432476
38,211,1,892431907
38,451,5,892431727
39,900,3,891400159
39,319,4,891400094
39,302,5,891400188
39,347,4,891400704
39,345,3,891400159
40,269,1,889041283
40,286,2,889041430
40,268,4,889041430
40,879,2,889041595
40,1038,1,889041741
40,258,3,889041981
40,345,4,889041670
41,180,5,890687019
41,173,4,890687549
41,168,5,890687304
41,423,2,890687175
41,238,5,890687472
41,486,4,890687305
41,430,5,890692860
41,205,4,890687353
41,516,5,890687242
41,98,4,890687374
42,143,4,881108229
42,369,4,881105931
42,456,3,881106113
42,282,4,881105677
42,96,5,881107178
42,735,4,881108548
42,756,5,881106420
42,54,4,881108982
42,468,4,881108346
42,582,3,881108928
42,357,5,881107687
42,284,3,881105581
42,44,3,881108548
42,281,3,881105728
42,462,2,881108093
42,15,4,881105633
42,194,5,881107329
42,216,5,881108147
42,280,4,881106270
42,433,2,881108760
42,521,2,881107989
42,174,5,881106711
42,88,5,881108425
42,99,5,881108346
42,428,3,881108040
42,86,3,881107880
42,172,5,881107220
42,64,5,881106711
42,729,3,881108345
42,999,4,881108982
42,111,1,881105931
42,419,5,881107178
42,237,4,881105882
42,103,3,881106162
42,469,4,881109324
42,1050,3,881107538
42,794,3,881108425
43,117,4,883954853
43,625,4,883956146
43,393,4,883956417
43,939,3,883955547
43,781,3,883956494
43,879,4,876159838
43,7,4,875975520
43,271,3,880317103
43,63,3,883956353
43,421,3,883954853
43,210,5,883955467
43,238,2,883955160
43,371,4,883955269
43,186,3,875981335
43,275,4,875975546
43,588,4,883955745
43,312,4,883953502
43,432,3,875981421
43,17,3,883956417
43,111,4,883955745
43,283,2,883955415
43,181,4,875975211
43,40,3,883956468
43,235,3,875975520
43,174,4,875975687
43,88,5,883955702
43,8,4,875975717
43,73,4,883956099
43,778,5,883955363
43,684,4,883955702
43,566,3,883955969
43,252,4,875975363
43,294,5,875975061
43,660,4,883955859
43,71,4,883955675
43,144,4,883955415
43,951,3,883955969
43,539,3,883953716
43,315,4,883953665
43,28,4,875981452
43,581,3,883956468
43,211,4,883955785
43,226,3,883956442
43,568,4,883955363
44,434,4,878348885
44,120,4,878346977
44,443,5,878348289
44,185,4,878347569
44,151,4,878341370
44,249,4,878346630
44,196,4,878348885
44,252,2,878346748
44,237,3,878346748
44,123,4,878346532
44,678,3,878340887
44,228,5,883613334
44,449,5,883613334
44,448,2,878348547
44,474,4,878347532
44,157,4,878347711
44,191,4,878347234
44,229,3,883613334
44,55,4,878347455
44,591,4,878341315
44,1,4,878341315
44,480,4,878347315
44,143,4,878347392
44,208,4,878347420
44,245,4,878340887
44,380,4,883613334
44,378,3,878348290
44,447,4,878347598
44,174,5,878347662
44,328,4,878340848
45,826,3,881015386
45,15,4,881012184
45,181,4,881010742
45,596,3,881014015
45,108,4,881014620
45,756,2,881015244
45,1060,3,881012184
45,476,3,881015729
45,257,5,881008781
45,1061,2,881016056
46,151,4,883616218
46,245,3,883614625
46,93,4,883616218
46,181,4,883616254
46,909,5,883614766
47,1022,3,879440429
47,286,3,879438984
47,258,4,879438984
47,304,3,879439144
47,323,2,879440360
48,423,4,879434752
48,193,2,879434751
48,215,4,879434751
48,98,5,879434954
48,522,2,879434886
48,71,3,879434850
48,529,4,879434850
48,690,4,879434211
48,511,5,879434954
48,269,1,879434094
48,1065,2,879434792
48,132,5,879434886
48,195,5,879434954
49,240,3,888067031
49,737,1,888066828
49,7,4,888067307
49,294,1,888065702
49,878,2,888065825
49,347,3,888065487
49,108,2,888068957
49,13,3,888068816
49,8,3,888067691
49,594,3,888068245
49,1003,2,888068651
49,590,1,888067579
49,50,1,888067691
49,71,3,888067096
49,628,4,888068167
49,17,2,888068651
49,738,3,888069138
49,367,3,888069117
49,262,5,888065620
49,403,3,888069636
49,1077,4,888068057
49,302,4,888065432
49,101,3,888067164
49,904,2,888065527
49,147,1,888069416
49,758,1,888067596
49,90,1,888069194
49,386,4,888069222
49,946,2,888067096
49,959,2,888068912
49,219,1,888067405
49,428,5,888068791
49,741,4,888068079
49,175,5,888068715
49,477,2,888067727
49,47,5,888068715
49,789,4,888068033
49,95,2,888067031
49,774,2,888067528
49,11,3,888069458
49,588,4,888067031
49,518,4,888069437
49,931,2,888068336
50,246,3,877052329
50,475,5,877052167
50,268,4,877051656
50,1010,5,877052329
50,1008,5,877052805
51,655,3,883498728
51,134,2,883498844
51,485,1,883498790
51,173,5,883498844
51,172,5,883498936
52,22,5,882922833
52,1009,5,882922328
52,116,4,882922328
52,275,4,882922328
52,742,4,882922540
52,527,5,882922927
52,864,3,882922661
52,285,5,882922227
52,13,5,882922485
52,475,4,882922357
52,237,4,882922227
53,924,3,879443303
53,748,2,879443329
53,257,4,879443188
53,121,4,879443329
53,258,4,879442654
53,64,5,879442384
54,298,4,892681300
54,597,2,880934806
54,295,3,880936905
54,338,3,880929490
54,151,2,880936670
54,260,4,880930146
54,411,5,880936296
54,127,4,880933834
54,288,4,880928957
54,148,3,880937490
54,333,5,880928745
54,1012,2,880936669
54,748,5,880928957
55,257,3,878176084
55,22,5,878176397
55,121,3,878176084
55,597,2,878176134
56,70,4,892676996
56,31,4,892679259
56,421,4,892677186
56,176,5,892676377
56,95,4,892683274
56,738,3,892683978
56,585,3,892911366
56,191,4,892678526
56,158,3,892911539
56,623,3,892910268
56,91,4,892683275
56,450,3,892679374
56,386,3,892911494
56,678,4,892676056
56,1035,4,892910268
56,143,3,892910182
56,501,3,892737210
56,202,4,892676933
56,373,4,892910950
56,232,4,892676339
56,871,2,892910207
56,164,4,892910604
56,399,4,892910247
56,820,3,892683303
56,385,4,892676429
56,63,3,892910268
56,51,3,892677186
56,111,2,892683877
56,82,4,892676314
56,715,1,892911247
56,29,3,892910913
56,67,2,892677114
56,426,4,892683303
56,869,3,892683895
56,153,4,892911144
56,451,3,892676970
56,402,5,892677186
57,126,3,883697293
57,1093,3,883697352
57,50,5,883697105
57,710,3,883698324
57,472,1,883697253
57,257,5,883698580
57,411,4,883697679
57,1047,4,883697679
57,473,3,883697916
57,825,1,883697761
57,271,3,883696672
57,476,3,883697990
57,871,3,883697536
57,748,4,883696629
57,682,3,883696824
57,756,3,883697730
57,24,3,883697459
57,121,4,883697432
57,194,4,883698272
57,597,3,883697378
57,475,2,883697223
58,169,4,884304936
58,56,5,884305369
58,70,4,890321652
58,960,4,884305004
58,275,5,884305220
58,1019,4,884305088
58,310,4,884459024
58,433,5,884305165
58,1089,1,892242818
58,692,2,884305123
58,1106,4,892068866
58,173,5,884305353
58,182,4,884304701
58,109,4,884304396
58,741,2,892242159
58,156,5,884304955
58,193,3,884305220
58,813,5,884304430
58,25,4,884304570
58,172,5,884305241
58,1084,4,884304896
58,255,4,890321652
58,89,3,884305220
58,408,5,884304377
58,194,3,884304747
58,463,3,884305241
58,1105,2,884794758
58,1048,1,892242190
58,684,4,884305271
58,50,4,884304328
58,238,5,884305185
59,473,3,888203610
59,506,5,888205787
59,569,4,888206161
59,215,5,888204430
59,71,3,888205574
59,323,4,888206809
59,448,4,888205787
59,50,5,888205087
59,419,2,888205228
59,393,2,888205714
59,501,1,888205855
59,713,5,888203579
59,1047,2,888203371
59,61,4,888204597
59,118,5,888203234
59,462,5,888205787
59,161,3,888205855
59,547,3,888203482
59,111,4,888203095
59,1005,5,888206363
59,64,5,888204309
59,550,5,888206605
59,1118,2,888206048
59,284,2,888203449
59,232,3,888206485
59,485,2,888204466
59,22,4,888204260
59,477,3,888203415
59,764,4,888203709
59,428,5,888205188
59,650,5,888205534
59,489,4,888205300
59,1101,5,888205265
59,770,4,888205534
59,1113,4,888205855
59,447,5,888206095
59,25,4,888203270
59,568,5,888205229
59,597,2,888203610
59,673,5,888204802
59,202,4,888205714
59,131,4,888205410
59,240,2,888203579
59,684,3,888204553
59,116,4,888203018
59,1117,4,888203313
59,14,5,888203234
59,492,4,888205370
59,237,3,888203371
59,1116,3,888206562
59,87,4,888205228
59,702,5,888205463
59,663,4,888204928
59,371,4,888206095
59,219,5,888206485
59,664,4,888205614
59,710,3,888205463
59,523,4,888204389
59,381,5,888205659
59,525,3,888204758
59,121,4,888203313
59,774,2,888206562
59,193,4,888204465
59,60,5,888204965
59,458,4,888203128
59,430,5,888205228
59,507,4,888204877
59,96,5,888205659
59,672,5,888206015
59,369,2,888203959
59,392,2,888206562
59,106,4,888203959
59,127,5,888204430
59,180,4,888204597
59,900,4,888202814
59,470,3,888205714
59,465,2,888206363
60,729,4,883327975
60,505,4,883326710
60,656,4,883327018
60,525,5,883325944
60,181,4,883326754
60,60,5,883327734
60,637,4,883327975
60,28,5,883326155
60,604,4,883327997
60,660,4,883327243
60,508,4,883327368
60,511,4,883326301
60,405,4,883326958
60,211,4,883327493
60,524,4,883325994
60,842,4,883327175
60,73,4,883326995
60,478,3,883326463
60,59,5,883326155
60,593,5,883326185
60,172,4,883326339
60,810,4,883327201
60,272,4,889286840
60,1060,4,883326995
60,218,4,883327538
60,641,5,883326086
60,7,5,883326241
60,230,4,883327441
60,174,4,883326497
60,153,3,883326733
60,8,3,883326370
60,491,4,883326301
60,510,5,883327174
60,633,4,883326995
60,708,4,883326784
60,699,4,883327539
60,617,4,883326273
60,227,4,883326784
60,204,4,883326086
60,385,4,883327799
60,430,5,883326122
61,342,2,892302309
61,271,1,892302231
61,301,1,891206450
61,328,5,891206371
62,195,5,879373960
62,89,5,879374640
62,1091,3,879376709
62,135,4,879375080
62,47,4,879375537
62,306,4,879371909
62,250,5,879372455
62,12,4,879373613
62,1130,4,879376686
62,875,4,879371909
62,98,4,879373543
62,1107,1,879376159
62,527,4,879373692
62,710,3,879375453
62,949,4,879376210
62,241,1,879375562
62,952,3,879372505
62,170,3,879373848
62,423,3,879373692
62,21,3,879373460
62,53,2,879376270
62,774,1,879376483
62,118,2,879373007
62,235,4,879373007
62,181,4,879372418
62,97,2,879373795
62,215,3,879374640
62,568,3,879375080
62,213,4,879375323
62,387,2,879376115
62,472,2,879373152
62,298,4,879372304
62,62,3,879375781
62,382,3,879375537
62,401,3,879376727
62,180,4,879373984
62,229,3,879375977
62,217,2,879376387
62,466,3,879374785
62,204,3,879373737
62,155,1,879376633
62,436,3,879375883
62,65,4,879374686
62,462,2,879373737
62,1009,4,879372869
62,134,4,879373768
62,162,4,879375843
63,828,1,875747936
63,748,4,875747010
63,222,3,875747635
63,50,4,875747292
63,288,3,875746948
63,287,3,875747829
63,952,3,875747896
63,1009,4,875747731
63,258,3,875746809
63,262,4,875746917
63,13,4,875747439
63,301,5,875747010
63,14,4,875747401
63,676,3,875747470
63,321,3,875746917
63,25,4,875747292
63,480,3,875748245
63,100,5,875747319
64,100,4,879365558
64,679,3,889740033
64,419,2,889740310
64,235,4,889740567
64,273,2,889739381
64,650,3,889740225
64,451,2,889739490
64,1065,1,889737968
64,1139,1,889740260
